broker_number,total_purch_amount,total_purch(%),total_sell_amount,total_sell(%),matching_summary,matching(%),total_turn_over(%),turn_over_vs_market,Buy/Sell_Ratio
58,49593969.24999999,57.31107383004096,36940736.76000001,42.68892616995904,6795928.999999999,7.8534143274429775,86534706.01,13.518570947407893,1.3425278865499264
34,43128498.3,57.517039919687896,31855364.5,42.48296008031211,12914095.4,17.222499505586956,74983862.8,11.714082313463438,1.353884941420149
45,32835573.799999997,58.017247824390786,23760654.099999994,41.982752175609214,856470,1.513298733465592,56596227.89999999,8.841540666162318,1.3819305504725143
50,22641318.099999998,80.81095071400402,5376317.999999999,19.18904928599597,211467,0.7547638895916705,28017636.099999998,4.376953697083538,4.211305599854771
38,22498877.5,68.62679754293315,10285513.299999999,31.373202457066856,184326.6,0.5622389054732718,32784390.799999997,5.121622681033091,2.1874336111159374
42,22203388.1,58.0359343493951,16054612.480000002,41.964065650604894,153741,0.4018532010801699,38258000.580000006,5.97671753905231,1.3829912199786711
49,21620445.6,48.694584334635444,22779657.4,51.30541566536456,457537.8,1.030488149993706,44400103,6.936245237932114,0.9491119739140591
44,20615818.799999997,54.89049142877682,16942268.7,45.109508571223174,912703,2.4301104256173853,37558087.5,5.8673761537830815,1.2168275196815876
17,19505719,60.30458850083076,12839612.4,39.695411499169246,665024.3,2.056013252039211,32345331.4,5.053032216897922,1.5191828532144787
35,18807596.8,21.194074216030373,69932286.85,78.80592578396963,5626901.1,6.340893033163224,88739883.64999999,13.863066835272031,0.2689401083127886
14,18801668.08,58.208104985008255,13499105.3,41.791895014991745,177831.5,0.550548737356579,32300773.38,5.046071301648769,1.3928084611652
6,16762504.4,54.819881962629694,13814913.499999998,45.18011803737031,368071,1.20373473392598,30577417.9,4.776846335179338,1.2133629645961954
4,16634363.300000003,54.26199497034195,14021279.4,45.73800502965805,5702614.6,18.60216944660566,30655642.700000003,4.7890667211655655,1.1863655823019974
57,15160087.000000004,49.87514556031982,15235988.7,50.12485443968018,520302.80000000005,1.711743335341147,30396075.700000003,4.748516806953107,0.9950182622542904
52,15055189.400000002,60.488175582296634,9834285.7,39.51182441770336,126547,0.5084357926053652,24889475.1,3.88826807759894,1.5308879423749102
32,14410679.8,56.94359264685761,10896258.4,43.05640735314238,931206,3.6796470305522773,25306938.200000003,3.9534847380059532,1.3225346968643843
43,13841722.099999998,56.423211491466255,10690242.200000001,43.57678850853375,240020,0.9783969887808781,24531964.299999997,3.832417248063492,1.29479967254624
41,13106065.099999996,50.30788263564765,12945647.700000001,49.69211736435234,344072,1.3207269811449789,26051712.799999997,4.0698344517123095,1.0123916086485185
28,13040685.8,45.5609223903348,15581837.88,54.4390776096652,30368.1,0.10609861079866874,28622523.68,4.471450067874824,0.8369157669608612
25,12622781.999999996,45.93044482306351,14859603.700000003,54.06955517693649,308544,1.1226972918875817,27482385.7,4.293336142455314,0.8494696261650635
56,12366582.8,43.986121755686455,15748154.999999998,56.01387824431355,86540,0.3078100909765554,28114737.799999997,4.392123058384796,0.785271849305522
33,11538380,37.65548092149398,19103586.899999995,62.34451907850601,170607.4,0.5567769215232722,30641966.899999995,4.786930268855421,0.6039902380845559
36,11398351.379999999,61.992869268947736,6988200.999999999,38.00713073105225,21979,0.11953845150387025,18386552.38,2.8723725345358853,1.6310852220764687
21,11048722.499999998,56.13477022105964,8633771,43.86522977894035,404804.60000000003,2.056673357976722,19682493.5,3.0748262410563503,1.279709932079505
39,11043059.199999997,52.810035473156624,9867851.200000003,47.18996452684338,140902,0.6738204951612246,20910910.4,3.2667312209348953,1.119094621126836
29,10621259.7,26.51021833732236,29443516.699999996,73.48978166267764,189175.9,0.47217510491335235,40064776.39999999,6.258974545921997,0.36073339364383744
59,10464679.4,50.814898553383955,10129043.5,49.185101446616045,1175062.5,5.705925566280199,20593722.9,3.2171797528581974,1.0331359915672196
