broker_number,total_purch_amount,total_purch(%),total_sell_amount,total_sell(%),matching_summary,matching(%),total_turn_over(%),turn_over_vs_market,Buy/Sell_Ratio
45,59058812.800000034,47.763249657788705,64590254.67999999,52.2367503422113,4968586.699999999,4.018296944134785,123649067.48000002,13.436479249575964,0.9143610455260717
49,58859693.100000046,37.37475115059601,98625484.16000004,62.62524884940399,14753011.5,9.367873063789059,157485177.26000008,17.113322077516273,0.5968000421119557
58,57616869.32999998,32.75611355672308,118279667.45000006,67.24388644327693,8144171.6,4.630092069513682,175896536.78000003,19.114015290887863,0.48712403891696904
38,48379434.999999985,59.12101092771531,33451768.899999987,40.87898907228468,1641890.4999999995,2.0064357136996733,81831203.89999998,8.892289247130918,1.4462444465829132
57,46570644.25000002,58.885901738321124,32515593.499999985,41.11409826167889,1523617.8,1.926527096681875,79086237.75,8.594004096527346,1.4322557037133596
34,46311923.09999999,54.51219874465948,38645066.65000002,45.48780125534053,2016184.1,2.3731821312560104,84956989.75,9.231956642673039,1.1983915959943094
42,39184640.70000001,64.64950353254908,21426251.19999999,35.35049646745091,807837,1.3328248020715892,60610891.900000006,6.586357729259616,1.8288145851664441
17,38123911.79999997,51.263809812703784,36244169.58000001,48.736190187296216,974799,1.3107760505734325,74368081.37999998,8.0812997837996,1.0518632994432633
26,35551226.300000004,56.31834279314995,27574257.399999995,43.68165720685003,1212596.5,1.9209302312245091,63125483.7,6.859608965443171,1.289290434345478
44,35386274.19999998,53.22243862042658,31101235.800000004,46.77756137957341,40740,0.06127466647495147,66487509.999999985,7.224947722436104,1.137777110451668
32,28990951.499999985,55.21895647109674,23510858.29999999,44.78104352890326,2225263.9999999995,4.238451985706597,52501809.799999975,5.705174267141053,1.2330877558817153
25,28367922.9,51.00203705580621,27253233.699999996,48.99796294419379,224229.40000000002,0.4031368883832237,55621156.599999994,6.044141955330136,1.0409011720322936
59,28208867.599999994,48.96080350010936,29406337.999999993,51.03919649989065,2482241.6,4.3083098882493625,57615205.59999999,6.260827762649073,0.9592784929561784
6,27739717.099999994,55.75952970735021,22009119.100000005,44.24047029264979,332962.5,0.6692870133914811,49748836.2,5.406018977053538,1.2603738011486334
7,27166033.599999998,56.87449522796443,20598845,43.12550477203558,26876.3,0.056267912298221576,47764878.599999994,5.190429764229507,1.318813438326275
55,26965109.300000004,49.24548569658659,27791400.7,50.75451430341342,999621.2,1.825575077739615,54756510,5.950184060330276,0.970268090877478
47,26688391.900000002,69.95695005618416,11461344.299999995,30.043049943815852,53675,0.14069559935777487,38149736.199999996,4.145588392011194,2.3285568604722933
28,26115236.30000001,62.08610157219036,15947698.3,37.91389842780964,193453,0.4599132272620845,42062934.60000001,4.570820948735318,1.6375552013045047
41,26093394.800000004,59.02481554311677,18114104.29999999,40.97518445688323,201992.2,0.45691840550192997,44207499.099999994,4.803862709509517,1.4405015212372394
33,26018389.19999999,41.30691439255127,36969586.5,58.69308560744874,2197702.5,3.4890825996175017,62987975.69999999,6.844666488105446,0.703778204281511
39,25005057.7,47.33526671305795,27820371.279999994,52.66473328694207,256430.3,0.48542965944883465,52825428.97999999,5.740340746641905,0.8988038818150527
22,24634663.2,56.6809229822664,18827337.599999987,43.319077017733605,423317,0.9739933555935146,43462000.79999998,4.722852212279811,1.3084517696224887
35,23222079.400000002,33.0072147239374,47132476.7,66.99278527606259,2261043.5,3.2137840466027754,70354556.10000001,7.645165082249257,0.49269805081132095
14,22508877.69999999,41.184290881288646,32145159.6,58.815709118711354,1060890.5,1.9411017967011195,54654037.3,5.939048737312811,0.7002260365196629
52,22415543.099999998,53.98199930941801,19108563.800000004,46.018000690581985,170594,0.41083123211013595,41524106.900000006,4.512268568537887,1.17306268197927
48,22297909.700000003,62.92426912479691,13138194.700000001,37.075730875203085,79771.3,0.22511306293589087,35436104.400000006,3.850708227406743,1.6971821630866835
43,22163636.999999996,62.25544975420071,13437482.399999997,37.74455024579929,44509,0.12502134975003062,35601119.39999999,3.8686397870097076,1.6493890998510259
50,21394993.300000004,68.68236209744283,9755643.7,31.317637902557173,288185,0.9251335694997183,31150637.000000004,3.385022598162932,2.1930888373875326
21,20446376.599999998,38.58802111110956,32539954.42000001,61.41197888889043,662591.3999999999,1.250494962087299,52986331.02000001,5.75782536634617,0.6283468113106223
29,20091466.599999994,51.735169199246386,18743753.059999995,48.26483080075361,112712,0.29023139559087546,38835219.65999999,4.220077302230491,1.0719020110692816
16,19314323.79999997,56.143404443215196,15087444.3,43.856595556784804,822668.9,2.3913564489146144,34401768.09999997,3.73831079073152,1.2801587476283156
1,18662089.399999987,61.942741090842134,11465878.900000002,38.05725890915786,279330.49999999994,0.9271468199201472,30127968.29999999,3.273893035710197,1.6276196149254623
4,16957081.200000007,50.82766827757062,16404829.3,49.17233172242938,106703,0.3198348008277283,33361910.500000007,3.6253133751450797,1.0336639833247157
36,16864340.099999998,48.34436058840573,18019439.300000004,51.655639411594265,373060,1.069436874147874,34883779.400000006,3.7906891463673937,0.9358970509143419
56,16753915.3,45.03490219877237,20448153.499999985,54.96509780122765,263879.3,0.7093135100056589,37202068.79999998,4.042608938828829,0.8193363425210992
13,15755384.9,39.8875554874748,23744114.900000002,60.1124445125252,420667.2,1.0649937394903415,39499499.800000004,4.292262127388669,0.6635490506323316
51,15715252.4,51.670048948324265,14699374.099999996,48.32995105167574,405801,1.3342297660633777,30414626.499999996,3.305043104485636,1.0691103099417005
8,15137285.600000003,46.35982320668752,17514447.200000003,53.64017679331249,610687,1.8703050271194182,32651732.800000004,3.548141034713923,0.864274243265868
19,14593716.100000001,55.30330763338051,11794788.900000002,44.69669236661949,111643,0.42307436514497504,26388505.000000004,2.8675396190689617,1.2373020173341125
53,11806342.700000001,46.98099745044561,13323695.699999997,53.01900254955439,3938,0.015670489385324615,25130038.4,2.7307867854099492,0.8861162072322023
