broker_number,total_purch_amount,total_purch(%),total_sell_amount,total_sell(%),matching_summary,matching(%),total_turn_over(%),turn_over_vs_market,Buy/Sell_Ratio
58,71390170.19999996,53.302996845104,62542581.099999994,46.697003154896,18205378.6,13.592925123460828,133932751.29999995,18.10757878506624,1.1414650458038094
45,51984768.50000001,57.65210274169259,38185001.6,42.34789725830741,2616787.1999999997,2.9020670642699127,90169770.10000001,12.190865940324045,1.3613923352565738
34,34108565.88,46.15167780496317,39796799,53.84832219503684,2769134.2,3.7468649326016297,73905364.88,9.991934043123536,0.8570680742438608
49,30580900.2,58.04023376710894,22108240.09999999,41.95976623289106,503684.89999999997,0.955955813915605,52689140.29999999,7.123520944944994,1.3832353937571003
17,30033896.499999996,54.22485913309259,25353792.8,45.77514086690741,1393262.6,2.515473415858856,55387689.3,7.488362166741518,1.1845918571993692
44,27797640.299999993,48.06011351306691,30041674.400000002,51.9398864869331,1335399.9,2.308810031596035,57839314.699999996,7.819819555998999,0.9253026289373535
35,27034623.899999995,60.143187984094595,17915809.900000002,39.856812015905405,1348545.4,3.0000720482479526,44950433.8,6.0772552908528565,1.5089813997189148
42,22138508.199999996,53.65632367297293,19121322.299999993,46.34367632702708,403130.3,0.9770527292883574,41259830.499999985,5.578289284625702,1.157791697282358
6,22080146,61.00214158371381,14115543.9,38.99785841628619,99584.8,0.2751288904152094,36195689.9,4.893622360344035,1.5642433728678353
57,19477745.6,44.521142639466895,24271683.199999984,55.47885736053312,1863975.9,4.26057196888477,43749428.79999998,5.914880573334762,0.8024884570016148
39,17699092.800000004,53.83918708199923,15174904.3,46.16081291800077,474273.7,1.4427016543114557,32873997.100000005,4.444532697868124,1.166339665153605
47,16634399.500000002,63.54259286554226,9543945.999999998,36.457407134457746,384543.5,1.46893737039264,26178345.5,3.539287060131755,1.7429268250260432
32,16231195.449999997,44.08365026534576,20587886.8,55.91634973465423,113570,0.30845418478620557,36819082.25,4.977904404743676,0.7883856953206094
38,15886192.599999998,51.81292011872666,14774485.400000004,48.18707988127335,303964.8,0.9913831651080905,30660678,4.145294090501876,1.0752450708029393
28,14933743.499999998,42.03152842645397,20596117.200000003,57.96847157354602,885678.4,2.4927719460493125,35529860.7,4.803602894758716,0.7250756710590089
48,14688997.4,50.8131742086797,14218855.000000004,49.18682579132029,213856,0.7397851526320923,28907852.400000006,3.9083137601464815,1.0330647158297905
21,14533075.600000001,61.589849899752046,9063467.700000003,38.410150100247954,18622,0.07891833885686128,23596543.300000004,3.190229893082001,1.6034785008391432
22,14360453.499999998,51.171253402264206,13703063.7,48.8287465977358,53183.6,0.18951152708684715,28063517.199999996,3.7941604555469297,1.0479739286332004
33,13848766.600000005,45.45804055966754,16616177.4,54.541959440332455,142298.3,0.4670886642693319,30464944.000000007,4.1188310425056684,0.8334508152278156
50,13690722.600000001,48.59060383628657,14484935.899999997,51.409396163713424,53282,0.18910649417475017,28175658.5,3.8093218511361346,0.9451697055835784
56,13606607.8,49.223602537837635,14035838.3,50.77639746216237,912072.2,3.2995350581510223,27642446.1,3.7372320489894784,0.9694189623144918
14,13425370.699999997,42.733418894999865,17991190.500000004,57.26658110500013,1262259.2000000002,4.017814655029781,31416561.200000003,4.247488770021672,0.7462191398618115
59,12606783.7,42.825845468524705,16830542.200000003,57.174154531475295,2207884,7.500287245860195,29437325.900000002,3.979898066619656,0.7490420421512027
29,12416837.65,50.135691457133305,12349625.700000001,49.864308542866695,24783,0.1000667703327936,24766463.35,3.3484019553444417,1.0054424281053311
7,11964595.700000003,66.31821387890513,6076595.400000004,33.68178612109486,51366.80000000001,0.28471956045075086,18041191.10000001,2.4391516342999684,1.9689636897661469
25,11495602.700000007,42.94460992766137,15272838.6,57.05539007233864,64968.5,0.24270557733221468,26768441.300000004,3.61906744308904,0.7526827855039342
16,11293585.3,48.090850247773425,12190269.200000001,51.90914975222658,357390,1.5218540891572974,23483854.5,3.1749944760209114,0.9264426498473061
41,11287117.899999999,45.65244759520205,13436896.900000002,54.34755240479795,162310.2,0.6564880393130973,24724014.8,3.342662952330047,0.8400092658298209
43,11233045.700000001,60.288192380948466,7399202.6,39.711807619051534,37440,0.20094193356150156,18632248.3,2.519061997609891,1.5181427387864743
5,11160607.5,47.904746493746934,12136890.799999999,52.09525350625307,369350,1.5853633520814554,23297498.299999997,3.1497992975389355,0.9195606752925553
36,10400142.5,40.418264937770054,15331151.3,59.581735062229946,84871.5,0.3298376702690325,25731293.8,3.478846101515028,0.6783666990488836
55,10169159.099999998,42.38819878988066,13821384,57.61180121011934,27157,0.11319877122748423,23990543.099999998,3.2434982859922585,0.735755485847148
26,9229633.8,39.52909116805897,14119331.549999999,60.47090883194102,48600,0.20814626803152972,23348965.35,3.1567575930541416,0.6536877307056368
52,9131154.6,38.05436601151433,14863870.3,61.94563398848568,1322402.4,5.511152438937456,23995024.9,3.2441042210291426,0.6143187753730601
8,8595863.600000001,49.18018798584122,8882442.099999998,50.81981201415877,3807,0.021781287416205337,17478305.7,2.3630500711757008,0.9677365192169396
4,8320218.000000002,46.154627809097725,9706615.7,53.84537219090226,4674,0.025928014191421753,18026833.700000003,2.4372105276690257,0.8571698166643192
19,8221027.8,45.35943011445584,9903158.9,54.64056988554417,74174.4,0.4092564330072808,18124186.7,2.4503725593629304,0.8301419661154785
54,7416966.8,62.44293479908052,4461025.2,37.55706520091948,69748,0.5872036283573857,11877992,1.6058930609632494,1.6626148626105048
51,6790502.299999999,52.27163455866916,6200295.4,47.72836544133084,0,0.0,12990797.7,1.756343318197835,1.0951901259414185
53,6782529.999999999,45.79404504096673,8028413.199999999,54.205954959033264,199360,1.346031763864978,14810943.2,2.0024252340968762,0.8448157601056209
1,6663220.100000001,40.083276256304515,9960221.7,59.91672374369548,180978.9,1.0886969267700026,16623441.8,2.2474732964920694,0.6689831110887824
13,6464255.700000001,33.62345934973123,12761177.45,66.37654065026878,58321,0.303353373341292,19225433.15,2.5992600171474964,0.5065563679627385
