broker_number,total_purch_amount,total_purch(%),total_sell_amount,total_sell(%),matching_summary,matching(%),total_turn_over(%),turn_over_vs_market,Buy/Sell_Ratio
17,60418820.13,58.51545162095951,42833942.099999994,41.48454837904049,3785355,3.6661053111276174,103252762.22999999,10.819484549118648,1.410536064809221
58,50812953.1,36.93869739050256,86747266.1,63.06130260949744,2991261.3,2.1745104197972953,137560219.2,14.414439227228165,0.5857585533753208
45,49768222.800000004,60.518720352611375,32467856.39999999,39.48127964738863,4364197.800000001,5.306913756656825,82236079.19999999,8.617222135932174,1.532845968851828
34,44501012.400000006,42.580965675233934,60008154.299999975,57.41903432476606,3977845.5,3.8062168378192616,104509166.69999999,10.951138642016698,0.7415827551956555
49,41365665.099999994,48.03291104784819,44753756.35000001,51.967088952151805,1087796.5,1.2631256477164825,86119421.45,9.024143564137871,0.9242948184393015
42,35742029.599999994,66.00518868090732,18408303.599999998,33.99481131909268,1208962.4999999998,2.23260399069899,54150333.19999999,5.674218110329644,1.9416253869259303
6,33121943.400000002,71.77012211189702,13028101.250000002,28.229877888102976,577326.2,1.2509764711571083,46150044.650000006,4.83589672806578,2.5423461765005855
57,29953283.599999987,54.54684355366933,24959671.299999997,45.453156446330674,883899.9000000001,1.6096382021503641,54912954.89999998,5.754130487701134,1.2000672300520236
38,29015981.499999993,56.032456338255365,22768258.2,43.96754366174464,3752291.5000000005,7.246010604264991,51784239.69999999,5.426283706327984,1.2744049740265153
28,28797602.499999996,57.48067314929119,21302023.9,42.519326850708815,388410.7,0.7752766395878754,50099626.39999999,5.249759154568399,1.351871664175534
44,27911694.5,33.385041402228325,55693696.80000001,66.61495859777168,1123035.1,1.3432567954502235,83605391.30000001,8.760707412150449,0.5011643346325683
41,25706018.349999998,65.00721480058104,13837313,34.99278519941897,226281,0.5722355509129355,39543331.349999994,4.143603069998025,1.8577319418878504
33,23963185.2,37.094748040681644,40636755.39999998,62.90525195931836,496180,0.7680812016102693,64599940.59999998,6.7691947808501975,0.5896923847419179
4,23663743.600000005,67.13121798863794,11586240.4,32.86878201136204,96942.6,0.2750145929144251,35249984.00000001,3.693718686141533,2.042400535725118
50,22960559.549999997,49.98217202664815,22976939,50.01782797335185,1681263.2,3.6598927957952556,45937498.55,4.813624788843438,0.9992871352446032
14,20841870.299999993,53.92465949856556,17808110.049999993,46.07534050143443,1733616.2,4.485425825061255,38649980.34999999,4.049992040784983,1.1703583502955723
35,20775347.699999996,43.49726809066431,26987071.899999995,56.50273190933568,1392530.1,2.9155350831514415,47762419.599999994,5.004851683673177,0.7698259291331269
48,19586214.400000002,63.237693594747505,11386158.700000003,36.762306405252495,72988,0.23565517490166096,30972373.100000005,3.2454832681233947,1.7201775345007264
19,19198895.4,57.12330405404349,14410672.040000001,42.87669594595652,206517,0.6144589643073373,33609567.44,3.5218253513607842,1.3322692617463798
56,18512567.299999997,58.63097350337142,13062155.4,41.36902649662859,422593,1.3383902180714957,31574722.699999996,3.308601310194274,1.4172674212710712
47,17164036.799999997,63.9544691657233,9673863.699999997,36.0455308342767,49136,0.18308436608146758,26837900.499999993,2.8122467963008764,1.7742690337884337
32,16970720.400000002,46.88960275762157,19222208.1,53.11039724237844,655089.3,1.8099925238158059,36192928.5,3.792526439349148,0.8828704960279772
36,16770071.399999997,47.243369706525854,18727124.299999997,52.75663029347414,103794.5,0.2924019713478381,35497195.699999996,3.719623108558371,0.8954963469751733
16,16407767.4,44.01900748801618,20866511.000000004,55.98099251198382,182206.1,0.48882529138377623,37274278.400000006,3.9058371952316837,0.7863205976312954
29,15724742.44,48.39424844291394,16768256.1,51.60575155708605,168435.1,0.5183735191218213,32492998.54,3.4048241234937167,0.93776850414397
39,15407340.100000001,37.77671133655799,25377946.8,62.223288663442,483872,1.1863886140764157,40785286.900000006,4.273743112682647,0.6071153124176303
43,14911956.399999999,49.0103668107688,15514170.499999998,50.989633189231185,141874.1,0.46629037099033466,30426126.9,3.1882440989886276,0.9611829649545234
26,14152007.1,52.64227680381431,12731342.099999998,47.35772319618569,162030,0.6027150813485695,26883349.199999996,2.8170092016526307,1.111587999822894
55,13995577.5,55.832068583381414,11071696.3,44.167931416618586,1273610.9,5.080771487803352,25067273.8,2.6267092105825087,1.264086109370612
1,13603808.5,56.79722071972657,10347730.549999999,43.20277928027343,404558.8,1.6890722519144339,23951539.049999997,2.509795390285386,1.314665900340824
59,12981924.399999999,57.53028587019588,9583450.000000002,42.469714129804125,195458.8,0.8661890404973737,22565374.4,2.364544196135231,1.354619098550104
13,12630022.3,46.29750794994256,14650111.900000004,53.70249205005745,124356,0.4558481974036623,27280134.200000003,2.8585868707057767,0.8621109781420848
7,12129833.999999998,47.41209609662049,13454004.300000003,52.587903903379505,446278.5,1.7443766442191748,25583838.3,2.6808381414281897,0.9015779785353566
53,11895493.8,51.606311097443324,11154969.5,48.393688902556676,103602,0.4494573434452399,23050463.3,2.4153749123809423,1.0663851478930535
22,11547544.200000005,51.82445575912933,10734492.399999999,48.175544240870686,163042.7,0.7317226110291911,22282036.6,2.334854249996526,1.0757419885079993
25,11252662.100000001,41.0320667774003,16171406.4,58.9679332225997,240566.3,0.8772086461204689,27424068.5,2.8736692268704402,0.6958369495927084
8,10047139.1,24.199189176771405,31471355.700000003,75.80081082322859,242975,0.5852211193359543,41518494.800000004,4.350573324039809,0.31924710189717054
21,9941404.599999998,39.286467132309646,15363504.000000002,60.71353286769035,261061,1.0316615014369188,25304908.6,2.6516101041896523,0.6470792470259387
40,9498814.900000004,64.33425599037658,5265970.6,35.66574400962343,14335.4,0.09709182703670159,14764785.500000004,1.5471486199319002,1.8038108492288212
52,9125794.300000004,48.06137119359884,9862000.000000002,51.93862880640117,295013.2,1.5536991571474943,18987794.300000004,1.9896624808261387,0.9253492496451027
46,8742894.4,57.66830360966782,6417763.800000001,42.33169639033218,269610.3,1.778354847416849,15160658.200000001,1.5886306923584663,1.3622960695437247
54,7418510.4,60.204411483530066,4903693.600000001,39.79558851646995,34459,0.27964964709235457,12322204,1.2911993142818996,1.5128413406579888
37,7404207.300000001,43.05994588509648,9790907.9,56.9400541149035,0,0.0,17195115.200000003,1.8018141036488502,0.7562329638500634
5,7280018,54.68163510634017,6033442.7,45.31836489365985,6696,0.05029496200037606,13313460.7,1.3950695286783938,1.2066109453562888
18,6956722.599999998,52.53556352785761,6285207.500000001,47.464436472142395,168775,1.2745498482883553,13241930.099999998,1.3875740950960433,1.1068405617475632
51,6906199.5,43.18935789429783,9084312.6,56.81064210570217,67566,0.4225380624301582,15990512.1,1.6755880894794812,0.7602335811297379
10,5375109.470000001,55.95369296726172,4231243.9,44.04630703273827,77734.5,0.8091988396216991,9606353.370000001,1.0066151221075075,1.2703378951990927
11,4750482.900000001,33.87543518734877,9272902.7,66.12456481265122,29596,0.21104746631227198,14023385.600000001,1.4694599984410799,0.5122972874502395
3,3830196.3,54.67587142270218,3175080.8,45.32412857729782,3762.9,0.05371521991614009,7005277.1,0.7340577211572454,1.2063303396877334
20,2881764.9000000004,66.47628645626168,1453262,33.52371354373833,3622,0.08355196134999761,4335026.9,0.45425183357405785,1.9829630858028355
