broker_number,total_purch_amount,total_purch(%),total_sell_amount,total_sell(%),matching_summary,matching(%),total_turn_over(%),turn_over_vs_market,Buy/Sell_Ratio
58,246002760.91,60.557856942472135,160224891.99999994,39.442143057527865,58783705.3,14.470631154453576,406227652.90999997,20.857601584414144,1.5353591931895332
33,155477261.7,81.32130617245437,35711578,18.678693827545626,1049657.2000000002,0.549015937147298,191188839.7,9.816516963537458,4.353693407219361
45,92719946.24,49.135301211180305,95983376.93999995,50.864698788819695,15439774.94,8.182036585159837,188703323.17999995,9.68889907998307,0.966000042882009
34,73910995.80000001,47.379633790275975,82086401.99999997,52.62036620972403,2837043.8,1.8186481569630388,155997397.79999998,8.00962600209452,0.9004048660824485
35,72451472.49999997,40.07630469579165,108332342.4,59.92369530420836,37447236.599999994,20.71382143402263,180783814.89999998,9.282274993056856,0.6687889405408072
6,60974590,56.189773701133774,47540867.50000001,43.810226298866226,1096190,1.0101694498223905,108515457.5,5.5716841580621725,1.2825720944196062
49,59005882.8,54.92989318512611,48414465.89999998,45.07010681487388,2407370.9,2.2410752982409563,107420348.69999999,5.515456220652292,1.2187655425524382
38,52135939.90000001,49.55739739849123,53067203.60000001,50.44260260150876,1308018.6,1.2433265361505095,105203143.50000003,5.401614677957669,0.9824512384896046
57,51141742.500000015,46.08854966925519,59822353.5,53.91145033074481,1604171.4,1.445667074149822,110964096.00000001,5.69740855395546,0.8548935223686914
42,50872536.7,53.36948791244049,44448851.40000001,46.6305120875595,1801233.8,1.889642855505164,95321388.10000002,4.894239772257941,1.1445185892925005
44,43348443.1,44.88589355570225,53226314.95,55.11410644429774,9239616.4,9.567320267285929,96574758.05000001,4.958593567150305,0.8144175139819632
28,43228776.3,45.53405499315181,51708466.39999999,54.465945006848195,1707279.8,1.7983246104955608,94937242.69999999,4.874515975400957,0.8360096384525534
14,41096606.900000006,47.73379780488462,44998798.849999994,52.26620219511538,3037538.5,3.5281075378403686,86095405.75,4.420535279955023,0.9132823086454454
32,41031542.2,49.39092450260514,42043521.91999999,50.60907549739486,935422.1,1.1259962419635388,83075064.11999999,4.2654570081631284,0.9759301867734684
59,39520620.40000001,50.840556089852576,38213817.300000004,49.159443910147424,4314777,5.55066342237142,77734437.70000002,3.991244612031065,1.0341971358093034
16,36737345.60000001,50.04630100932006,36669369.5,49.95369899067993,328712,0.44779554506996316,73406715.10000001,3.76903937043304,1.0018537569891952
41,35524948.300000004,52.34770238276346,32338485.4,47.65229761723654,776377.9,1.144029792880934,67863433.7,3.4844217328023763,1.098534698226776
43,35478879.5,64.17889803899565,19802343.119999997,35.821101961004345,383716.8,0.694117788670572,55281222.62,2.838392975582877,1.79165057816653
25,35370254,58.0566631622437,25553423.099999994,41.9433368377563,325375,0.534069864932693,60923677.099999994,3.128102616615381,1.3841689178621241
17,34952848.99999999,49.97932804708773,34981762.7,50.020671952912274,558192.4,0.7981632934411503,69934611.69999999,3.590765565441397,0.9991734636059374
55,33842234.400000006,65.6477359111174,17709024.65,34.35226408888261,774262,1.5019264597379411,51551259.050000004,2.646879439982495,1.9110162794877588
50,33488008.29999999,64.71617213491065,18257957.5,35.28382786508934,42624,0.08237163871816267,51745965.79999999,2.6568765826885716,1.834159615060994
47,32586192.90000001,62.40154914588232,19633973.66,37.59845085411768,176425.2,0.33784878835514764,52220166.56000001,2.6812242371435433,1.6596840488987399
7,30174684.900000002,51.50854545678568,28407215.7,48.491454543214324,209825,0.35817376672821705,58581900.6,3.007865008744887,1.0622190227534338
48,30079810.099999998,49.543596419018286,30634010.200000003,50.456403580981714,1295030,2.1330069391136632,60713820.3,3.117327600456769,0.9819089927703946
26,29746913.8,47.56242611299913,32795971.900000006,52.43757388700088,96537.7,0.15435440645169973,62542885.7,3.21124025537268,0.9070294940702762
13,28973760.50000001,16.20262004079181,149847692.00000003,83.7973799592082,2313521.3,1.2937604899501638,178821452.50000003,9.181518255276373,0.1933547331513121
22,28697413.300000004,50.06429170305927,28623707.849999994,49.935708296940724,465731,0.8124945755705967,57321121.15,2.9431307759433034,1.0025749791182281
39,28024929.3,50.04820703680923,27970941.4,49.95179296319076,1074202.5,1.9183602050856223,55995870.7,2.875086304604004,1.0019301424012852
56,27758653.949999996,53.46886020448278,24156898.10000001,46.53113979551723,864370.9,1.664955617090467,51915552.050000004,2.6655839230465133,1.1490984411612013
52,26157650.000000004,54.855798297190574,21526734.900000002,45.144201702809426,229522,0.48133576742435863,47684384.900000006,2.4483362836512863,1.2151238969361768
21,23980982.7,36.38907689773775,41920613.999999985,63.61092310226224,894247.2,1.3569431467204498,65901596.69999999,3.3836919714815035,0.5720570481148012
36,23157863.4,46.15543856220467,27015776.200000007,53.84456143779532,201307.2,0.4012210427724282,50173639.60000001,2.5761461026106898,0.8571977806064293
