broker_number,total_purch_amount,total_purch(%),total_sell_amount,total_sell(%),matching_summary,matching(%),total_turn_over(%),turn_over_vs_market,Buy/Sell_Ratio
44,292966670.5,90.88742752875734,29373479.799999997,9.112572471242654,466512.1,0.14472664964814963,322340150.3,19.48087875004611,9.973849625402572
49,84850887.1,61.99379352830257,52019083.69999999,38.00620647169744,8317968.3,6.077277763253531,136869970.79999998,8.271843588816342,1.6311492064978457
45,80796994.94999997,47.200177227133935,90382436.35000001,52.799822772866065,7562394.899999999,4.417817516139861,171179431.29999998,10.345362631845703,0.8939457511094185
34,73973087.79999998,45.60426048276957,88233440.75,54.39573951723043,4563152.399999999,2.8131743159729927,162206528.54999998,9.803078245783277,0.8383792717502063
33,56861080.199999996,68.18073742767157,26536492.700000003,31.819262572328412,775164.5,0.9294808866074327,83397572.9,5.040197456633845,2.142750394440784
28,56322705.19999999,53.777250136559076,48410625.45,46.222749863440924,1637154.5,1.5631647440594407,104733330.64999999,6.329640640740056,1.1634368421488754
58,54912118.649999976,13.633940027352958,347848334.6000002,86.36605997264704,3175364.6,0.7884002946110993,402760453.2500002,24.341142571828318,0.15786224393784964
42,53307975.3,48.63009640063566,56311332.99999999,51.36990359936435,2378036.2,2.169358881094126,109619308.29999998,6.6249285162544735,0.94666512866957
6,49977000.60000001,64.92372009240486,27001029.200000003,35.076279907595136,1451112.9,1.885100078256354,76978029.80000001,4.652227355343628,1.8509294675330377
57,42416758.85999999,47.87817542981877,46176339.10000001,52.12182457018123,2356650.6,2.6600837472282923,88593097.96000001,5.354193071646394,0.918582106912845
36,39060322.51999999,68.64523416290189,17841402.700000003,31.35476583709812,53496,0.09401472414617942,56901725.21999999,3.4389002072735604,2.1893078238741834
55,36108521.3,57.63831830620675,26538208.099999998,42.361681693793265,216131.5,0.3450004526493286,62646729.39999999,3.7861040220789044,1.3606239412976795
17,35055909.75,35.22922565033599,64452124.00000001,64.77077434966401,561855,0.5646328028263347,99508033.75,6.013845741323544,0.543906198498594
38,34598374.900000006,45.658775334233134,41177584.15,54.34122466576685,759908.1,1.0028353445168305,75775959.05000001,4.579579270679236,0.8402235248665021
52,33307392.400000006,66.67489208186201,16647532.700000001,33.32510791813798,305033.8,0.610618070969743,49954925.10000001,3.019064916160819,2.000740470087799
26,32707510.7,71.7934931956835,12850254,28.206506804316493,918855,2.016900974072593,45557764.7,2.753319092945248,2.545281260588312
46,29908287.7,73.54440002612733,10758694,26.455599973872662,304892.8,0.7497305854887184,40666981.7,2.457740802350318,2.779918055109663
50,29891805.3,58.011945508239826,21635177.7,41.98805449176017,580801.3,1.1271789384602626,51526983,3.1140734632172413,1.3816297566162352
7,29377776.599999998,59.25208388539711,20203224.900000002,40.747916114602894,321261,0.6479518167861131,49581001.5,2.9964665513384365,1.4541132292201526
