broker_number,total_purch_amount,total_purch(%),total_sell_amount,total_sell(%),matching_summary,matching(%),total_turn_over(%),turn_over_vs_market,Buy/Sell_Ratio
58,113224803.29999995,57.55802725712352,83489380.10000001,42.441972742876466,7172600.8,3.646204191293713,196714183.39999998,15.383863009320049,1.3561581504663722
17,91560077.60000001,54.01416864892234,77951144.89999998,45.985831351077636,8017922.4,4.730024526842168,169511222.5,13.256478919874217,1.1745828456715848
34,76034069,57.455666854291735,56301126.400000006,42.544333145708265,5141576.1,3.885267320200745,132335195.4,10.34915979192785,1.3504893038871775
49,63655813.4,50.11701028797627,63358573.599999994,49.88298971202372,2414903.0999999996,1.9012831199980516,127014387,9.933050561217243,1.0046913903377397
45,56573774.29999999,54.86126296941808,46547756.7,45.13873703058191,2477799,2.4027950089298034,103121531,8.064530369879526,1.2153920685075676
38,38716490.42999999,54.10490737070083,32841695.899999995,45.89509262929918,451089.8,0.6303818237088068,71558186.32999998,5.596146229362932,1.1788821913426217
44,37726096.45,42.06204805743945,51965438.3,57.93795194256055,4892938.2,5.455295434110074,89691534.75,7.014249099079802,0.7259843789290238
39,37497443.39999999,57.12427531868891,28144428.100000005,42.875724681311084,861947.8,1.3131066806954157,65641871.5,5.133465932031976,1.3323220946884327
41,36853451.89999998,63.42476863748857,21252320.799999997,36.57523136251143,529122.5,0.910619505452339,58105772.69999998,4.544111826699571,1.7340907022258005
57,36707999.60000002,52.76611520234821,32859372.29999999,47.23388479765179,1185863,1.704625268444272,69567371.9,5.44045630432168,1.1171241880356926
50,35452586,61.106379556737046,22565228.599999998,38.893620443262954,441570,0.7610938175530659,58017814.599999994,4.5372331393696985,1.571115747526706
42,33470193.4,54.22515605957937,28254282.529999997,45.77484394042064,678510.2,1.0992563157109336,61724475.92999999,4.8271093909804605,1.184606027934414
33,31205988,45.039832468963006,38079323,54.96016753103699,539872,0.7792012364641042,69285311,5.4183979749684665,0.8194995483506889
25,26258739.000000004,60.06596479212857,17457763.499999996,39.93403520787144,156599,0.35821484118039865,43716502.5,3.418811364196719,1.5041296097292194
59,25856798.3,33.87041859046074,50483558.199999996,66.12958140953926,2465016,3.2289815151701573,76340356.5,5.970131721974529,0.5121825644215388
35,24373583.9,41.938748281398645,33743515.2,58.06125171860136,1113689,1.9162845655522402,58117099.1,4.5449975980403945,0.722319051691449
47,24145311.500000004,45.74663965141879,28635202.399999995,54.25336034858121,1426251,2.702230225916766,52780513.9,4.127654556296283,0.8432038007875232
52,22872595.8,61.607399088614024,14253782.100000001,38.39260091138597,950989.5,2.5614928085941826,37126377.900000006,2.903436355092266,1.6046685461818586
56,22509320.1,48.875676317785796,23544917.5,51.124323682214204,385535.10000000003,0.8371327375963337,46054237.6,3.601631920950122,0.9560160956180883
26,22322573.19999999,53.76345245199219,19197404,46.23654754800782,488016.4,1.1753773313729088,41519977.19999999,3.2470339980319474,1.1627912398988942
6,22087869.6,57.949557708041375,16027813.2,42.05044229195863,218421.3,0.5730483726241945,38115682.8,2.980804091332727,1.3780962708000617
22,21711403.399999995,65.51202888003593,11429691.1,34.48797111996407,211846.59999999998,0.6392263236810118,33141094.499999993,2.5917707048617933,1.899561695066282
16,20796241.500000004,49.071390408156255,21583322.9,50.928609591843745,448754,1.0588924316551018,42379564.400000006,3.314257273450151,0.9635328904799921
32,20653798.999999996,39.95293438946469,31041525.30000001,60.04706561053531,1487908,2.8782254877932933,51695324.300000004,4.042788239811151,0.6653603133348602
14,19097528.1,46.9073390288146,21615777.099999994,53.0926609711854,378805.1,0.9304208983750109,40713305.199999996,3.1839489101802996,0.8834994925997829
29,18649657.2,50.80481288041893,18058788.6,49.195187119581085,242631.8,0.6609699613051991,36708445.8,2.8707523357578593,1.0327191714288078
43,18645259.900000002,55.85424004984962,14736735.600000003,44.14575995015038,342443,1.0258314246073155,33381995.500000007,2.610610159743766,1.2652232085917317
7,18200711.35,43.19711596281179,23933377.799999997,56.80288403718821,456739,1.084012990939428,42134089.15,3.295060093293091,0.7604739916820268
19,18054144.099999998,51.79495394600669,16802811.5,48.205046053993314,273888.1,0.7857487703257713,34856955.599999994,2.7259581419300507,1.0744716204189995
48,17888700.4,45.376947842356834,21533740.399999995,54.62305215764316,318828.5,0.8087487571292136,39422440.8,3.0829979733948836,0.8307288964995604
55,17683841.200000003,38.51911434115794,28225420.999999996,61.480885658842055,532924.9,1.1608221837204782,45909262.2,3.590294244862037,0.6265217868672359
21,17290323.4,51.093700787864606,16550097.499999998,48.90629921213539,151736.4,0.4483880399962756,33840420.9,2.6464609226714817,1.044726376989622
28,17085607,38.044365355155236,27824084.200000003,61.95563464484477,110338.1,0.24568884143206937,44909691.2,3.512123657127543,0.6140581978256089
36,16710354.799999999,50.04085250253826,16683070.7,49.959147497461736,332796.5,0.9965928772416595,33393425.5,2.6115040330332118,1.001635436334871
37,16070363.3,60.901931915680585,10316916.700000001,39.09806808431942,0,0.0,26387280,2.0635944683415786,1.5576711305617112
